time,input_force,position,velocity
5.64,-3.2615726326749312,9.790031572779919,-6.741475327923187
5.65,-3.4209307074600948,9.722616819500686,-6.7784110098235395
5.66,-3.6170179850215702,9.65483270940245,-6.817080395788198
5.67,-3.3826665443931137,9.586661905444569,-6.853174025661463
5.68,-3.407015920613858,9.518130165187953,-6.889284573614337
5.69,-3.326267461744045,9.44923731945181,-6.924360297128118
5.7,-3.615016139386914,9.379993716480527,-6.96209803241807
5.71,-3.520129371271484,9.310372736156346,-6.9986540684827006
5.72,-3.338179173370752,9.240386195471519,-7.033159970517514
5.73,-3.1905893855916285,9.170054595766343,-7.065963736838079
5.74,-3.2468703950460553,9.099394958397962,-7.099107640637977
5.75,-3.423643822407414,9.028403881991583,-7.133795099677252
5.76,-3.537533801422203,8.95706593099481,-7.169392757706264
5.7700000000000005,-3.359290684902112,8.885372003417748,-7.202976314523009
5.78,-3.6583328840966676,8.813342240272519,-7.239322946584504
5.79,-3.603455084490152,8.740949010806673,-7.2748858745434895
5.8,-3.138100534146049,8.668200152061239,-7.305561563220205
5.8100000000000005,-3.359647900628589,8.595144536429038,-7.338230538622563
5.82,-3.5095601433925645,8.521762231042812,-7.37217085278279
5.83,-3.2742270597209195,8.448040522514985,-7.403526220710128
5.84,-3.1826598038680545,8.374005260307884,-7.433740084242063
5.8500000000000005,-3.5289823082871012,8.299667859465464,-7.467193567634945
5.86,-3.5255363851278685,8.224995923789114,-7.500380283286067
5.87,-3.5505839513073743,8.149992120956254,-7.533585163938504
5.88,-3.247284732894901,8.074656269316868,-7.56352403259952
5.89,-3.2453433071339486,7.999021028990874,-7.593217968127994
5.9,-3.1628741323797533,7.923088849309594,-7.621861706589454
5.91,-3.238334206668206,7.8468702322437,-7.651036572088281
5.92,-3.766498412523677,7.770359866522817,-7.685267705247784
5.93,-3.3838619324543333,7.693507189470339,-7.715433875042254
5.94,-3.651731877207384,7.616352850719917,-7.748049623505663
5.95,-3.5426376716322565,7.53887235448486,-7.779338581864661
5.96,-3.4059359559218008,7.461078968666213,-7.809027339678187
5.97,-3.2729417169679924,7.382988695269431,-7.837156346436005
5.98,-3.618223465128189,7.30461713180507,-7.8685116676117355
5.99,-3.9049987289284536,7.225932015128953,-7.9024996099956
6.0,-3.403948628276887,7.146907019028997,-7.931234711283638
6.01,-2.9113404799582634,7.067594671916161,-7.95481384334307
6.0200000000000005,-3.4806240405720037,6.98804653348273,-7.9838682384842645
6.03,-3.4306717096479216,6.908207851097887,-8.012191378051499
6.04,-3.0836220729307575,6.828085937317372,-8.036813536037874
6.05,-3.3219998728256157,6.747717801956993,-8.06359767280067
6.0600000000000005,-3.3966825892413857,6.667081825228986,-8.090900940114997
6.07,-3.351631463575279,6.586172815827836,-8.11752416605092
6.08,-3.3900060101232437,6.5049975741673265,-8.144302761368682
